reseller_id,reseller_name,business_type,email,country
26595,ALYSSA BAILEY,Skilled Manual,alyssa33@adventure-works.com,United States
26596,ANTONIO HAYES,Skilled Manual,antonio23@adventure-works.com,United States
26597,MADISON LEWIS,Skilled Manual,madison21@adventure-works.com,United States
26598,CHARLES ADAMS,Skilled Manual,charles35@adventure-works.com,United States
26599,ALLISON REED,Skilled Manual,allison20@adventure-works.com,United States
26600,MICHELLE GRAY,Skilled Manual,michelle7@adventure-works.com,United States
26601,KYLE GONZALEZ,Skilled Manual,kyle38@adventure-works.com,United States
26602,NOAH YANG,Professional,noah23@adventure-works.com,United States
26603,SHEILA RUIZ,Professional,sheila2@adventure-works.com,United States
26604,ELIZABETH WEST,Professional,elizabeth42@adventure-works.com,United States
26605,BRANDON FOSTER,Professional,brandon13@adventure-works.com,United States
26606,HANNAH HARRIS,Professional,hannah12@adventure-works.com,United States
26607,NATALIE POWELL,Professional,natalie31@adventure-works.com,United States
26608,AARON NELSON,Professional,aaron42@adventure-works.com,United States
26609,ABIGAIL KELLY,Skilled Manual,abigail23@adventure-works.com,United States
26610,MARY PEREZ,Skilled Manual,mary25@adventure-works.com,United States
26611,KAYLA HENDERSON,Skilled Manual,kayla29@adventure-works.com,United States
26612,JANET ROMERO,Skilled Manual,janet14@adventure-works.com,United States
26613,PRISCILLA LAL,Skilled Manual,priscilla8@adventure-works.com,United States
26614,RICHARD ROBINSON,Skilled Manual,richard12@adventure-works.com,United States
26615,DAVID POWELL,Skilled Manual,david41@adventure-works.com,United States
26616,COLIN GOEL,Professional,colin42@adventure-works.com,United States
26617,ISAIAH PETERSON,Skilled Manual,isaiah4@adventure-works.com,United States
26618,AMANDA MORRIS,Skilled Manual,amanda1@adventure-works.com,United States
26619,THOMAS HILL,Skilled Manual,thomas49@adventure-works.com,United States
26620,ISABELLA GREEN,Skilled Manual,isabella45@adventure-works.com,United States
26621,SARAH WOOD,Skilled Manual,sarah27@adventure-works.com,United States
26622,JAN HOWARD,Skilled Manual,jan9@adventure-works.com,United States
26623,ALEXANDRA ROSS,Skilled Manual,alexandra27@adventure-works.com,United States
26624,ELIZABETH RUSSELL,Skilled Manual,elizabeth48@adventure-works.com,United States
26625,LAUREN BARNES,Professional,lauren50@adventure-works.com,United States
26626,DALTON TAYLOR,Professional,dalton8@adventure-works.com,United States
26627,JOSE ALEXANDER,Professional,jose13@adventure-works.com,United States
26628,LUCAS LEE,Skilled Manual,lucas36@adventure-works.com,United States
26629,MIRANDA PRICE,Skilled Manual,miranda0@adventure-works.com,United States
26630,VANESSA POWELL,Skilled Manual,vanessa9@adventure-works.com,United States
26631,ISAIAH STEWART,Skilled Manual,isaiah25@adventure-works.com,United States
26632,ISABELLA MOORE,Skilled Manual,isabella63@adventure-works.com,United States
26633,GABRIELLE WARD,Skilled Manual,gabrielle12@adventure-works.com,United States
26634,DEVIN WALKER,Skilled Manual,devin20@adventure-works.com,United States
26635,JASMINE HARRIS,Skilled Manual,jasmine12@adventure-works.com,United States
26636,MIGUEL WALKER,Professional,miguel23@adventure-works.com,United States
26637,THOMAS ROBINSON,Professional,thomas58@adventure-works.com,United States
26638,OLIVIA FLORES,Professional,olivia58@adventure-works.com,United States
26639,RILEY DIAZ,Professional,riley18@adventure-works.com,United States
26640,EDUARDO LOPEZ,Professional,eduardo28@adventure-works.com,United States
26641,ARTURO XIE,Professional,arturo27@adventure-works.com,United States
26642,GABRIELLE EVANS,Skilled Manual,gabrielle45@adventure-works.com,United States
26643,BENJAMIN MILLER,Professional,benjamin40@adventure-works.com,United States
26644,JENNA HERNANDEZ,Professional,jenna17@adventure-works.com,United States
26645,MORGAN RICHARDSON,Professional,morgan57@adventure-works.com,United States
26646,JORDYN PERRY,Professional,jordyn7@adventure-works.com,United States
26647,JASMINE SIMMONS,Professional,jasmine54@adventure-works.com,United States
26648,RILEY ROGERS,Professional,riley38@adventure-works.com,United States
26649,EMILY PERRY,Professional,emily32@adventure-works.com,United States
26650,KEVIN COLLINS,Professional,kevin39@adventure-works.com,United States
26651,GREGORY NARA,Management,gregory20@adventure-works.com,United States
26652,BRUCE MORENO,Management,bruce29@adventure-works.com,United States
26653,KAYLEE ALLEN,Management,kaylee46@adventure-works.com,United States
26654,KATHLEEN JIMENEZ,Management,kathleen7@adventure-works.com,United States
26655,KELVIN SHARMA,Management,kelvin6@adventure-works.com,United States
26656,AMANDA HALL,Professional,amanda66@adventure-works.com,United States
26657,LUCAS HUGHES,Professional,lucas59@adventure-works.com,United States
26658,DARRYL LIANG,Management,darryl16@adventure-works.com,United States
26659,KATRINA YUAN,Management,katrina6@adventure-works.com,United States
26660,KERN SUTTON,Professional,kern0@adventure-works.com,United States
26661,DAWN ZHU,Professional,dawn16@adventure-works.com,United States
26662,LORI ALVAREZ,Professional,lori7@adventure-works.com,United States
26663,JOANNA SERRANO,Professional,joanna15@adventure-works.com,United States
26664,AMY ZHU,Professional,amy20@adventure-works.com,United States
26665,JÉSUS VAZQUEZ,Professional,jésus13@adventure-works.com,United States
26666,ASHLEE BECK,Management,ashlee4@adventure-works.com,United States
26667,JILLIAN PATEL,Management,jillian3@adventure-works.com,United States
26668,TONI MADAN,Professional,toni7@adventure-works.com,United States
26669,CURTIS ZENG,Professional,curtis19@adventure-works.com,United States
26670,JERRY JOHNSEN,Professional,jerry12@adventure-works.com,United States
26671,ARTHUR PATEL,Management,arthur5@adventure-works.com,United States
26672,KELLI SHARMA,Professional,kelli32@adventure-works.com,United States
26673,AUSTIN ALEXANDER,Professional,austin15@adventure-works.com,United States
26674,ASHLEY JACKSON,Skilled Manual,ashley12@adventure-works.com,United States
26675,NATALIE KING,Professional,natalie62@adventure-works.com,United States
26676,EMILY JENKINS,Professional,emily31@adventure-works.com,United States
26677,WILLIAM JOHNSON,Skilled Manual,william17@adventure-works.com,United States
26678,MIRANDA HUGHES,Skilled Manual,miranda11@adventure-works.com,United States
26679,NOAH PERRY,Skilled Manual,noah4@adventure-works.com,United States
26680,MELISSA POWELL,Skilled Manual,melissa3@adventure-works.com,United States
26681,ZACHARY JACKSON,Professional,zachary42@adventure-works.com,United States
26682,RICHARD DIAZ,Professional,richard77@adventure-works.com,United States
26683,MARIAH SIMMONS,Professional,mariah20@adventure-works.com,United States
26684,DUSTIN ANDERSEN,Management,dustin13@adventure-works.com,United States
26685,NOAH BAKER,Management,noah43@adventure-works.com,United States
26686,CHRISTIAN WASHINGTON,Management,christian28@adventure-works.com,United States
26687,MARSHALL XU,Professional,marshall26@adventure-works.com,United States
26688,BRITTNEY XU,Professional,brittney11@adventure-works.com,United States
26689,ARTHUR GILL,Management,arthur38@adventure-works.com,United States
26690,ALEXIA BENNETT,Management,alexia1@adventure-works.com,United States
26691,TINA SURI,Management,tina2@adventure-works.com,United States
26692,ISABELLA BROWN,Professional,isabella61@adventure-works.com,United States
26693,CHARLES PEREZ,Professional,charles40@adventure-works.com,United States
26694,AARON HUGHES,Professional,aaron10@adventure-works.com,United States
26695,JOCELYN DIAZ,Professional,jocelyn21@adventure-works.com,United States
26696,ROBYN SUAREZ,Skilled Manual,robyn15@adventure-works.com,United States
26697,MANUEL ARUN,Professional,manuel5@adventure-works.com,United States
26698,BROOKE RIVERA,Professional,brooke14@adventure-works.com,United States
26699,JOAN COLEMAN,Professional,joan20@adventure-works.com,United States
26700,SYDNEY RAMIREZ,Professional,sydney17@adventure-works.com,United States
26702,CYNTHIA ARUN,Professional,cynthia11@adventure-works.com,United States
26703,WYATT MILLER,Professional,wyatt6@adventure-works.com,United States
26704,FRANK ALVAREZ,Management,frank35@adventure-works.com,United States
26705,ERIC JENKINS,Professional,eric15@adventure-works.com,United States
26706,BAILEY MITCHELL,Professional,bailey31@adventure-works.com,United States
26707,SYDNEY BROOKS,Management,sydney20@adventure-works.com,United States
26708,KATHERINE WASHINGTON,Professional,katherine39@adventure-works.com,United States
26709,MARY KING,Skilled Manual,mary32@adventure-works.com,United States
26710,JAN GREEN,Professional,jan14@adventure-works.com,United States
26711,MYA BRYANT,Professional,mya18@adventure-works.com,United States
26712,ASHLEY WILSON,Skilled Manual,ashley7@adventure-works.com,United States
26713,STEPHANIE EDWARDS,Skilled Manual,stephanie51@adventure-works.com,United States
26714,ANGELA LONG,Skilled Manual,angela12@adventure-works.com,United States
26715,GABRIELLA BELL,Skilled Manual,gabriella12@adventure-works.com,United States
26716,MEGAN SMITH,Professional,megan3@adventure-works.com,United States
26717,DAVID SIMPSON,Professional,david24@adventure-works.com,United States
26718,RICHARD FLORES,Management,richard67@adventure-works.com,United States
26719,TAMARA LI,Professional,tamara34@adventure-works.com,United States
26720,SETH WATSON,Professional,seth73@adventure-works.com,United States
26721,PAULA JIMENEZ,Professional,paula8@adventure-works.com,United States
26722,ALEXANDRA MCDONALD,Professional,alexandra81@adventure-works.com,United States
26723,DEVIN KELLY,Management,devin64@adventure-works.com,United States
26724,SYDNEY EDWARDS,Skilled Manual,sydney45@adventure-works.com,United States
26725,ALEXIS SMITH,Skilled Manual,alexis0@adventure-works.com,United States
26726,DANIELLE RIVERA,Skilled Manual,danielle19@adventure-works.com,United States
26727,JOSE CLARK,Professional,jose80@adventure-works.com,United States
26728,ELIJAH ROBERTS,Management,elijah33@adventure-works.com,United States
26729,BRIAN GRAY,Management,brian18@adventure-works.com,United States
26730,RACHEL SANCHEZ,Professional,rachel28@adventure-works.com,United States
26731,ETHAN CLARK,Professional,ethan36@adventure-works.com,United States
26732,MARTIN RIENSTRA,Professional,martin2@adventure-works.com,United States
26733,BENJAMIN SMITH,Professional,benjamin46@adventure-works.com,United States
26734,MORGAN POWELL,Professional,morgan78@adventure-works.com,United States
26735,GRACE WHITE,Professional,grace12@adventure-works.com,United States
26736,LACEY XU,Professional,lacey24@adventure-works.com,United States
26737,KATHERINE YOUNG,Professional,katherine98@adventure-works.com,United States
26738,KATHERINE SIMMONS,Professional,katherine41@adventure-works.com,United States
26739,COREY SHEN,Professional,corey2@adventure-works.com,United States
26740,DONALD LOPEZ,Professional,donald18@adventure-works.com,United States
26741,NICHOLE PAL,Professional,nichole12@adventure-works.com,United States
26742,JAMES COLLINS,Skilled Manual,james52@adventure-works.com,United States
26743,DEREK CHANDE,Skilled Manual,derek13@adventure-works.com,United States
26744,MITCHELL YUAN,Professional,mitchell6@adventure-works.com,United States
26745,VALERIE HUANG,Professional,valerie7@adventure-works.com,United States
26746,AMBER ADAMS,Skilled Manual,amber16@adventure-works.com,United States
26747,CANDICE CAI,Skilled Manual,candice5@adventure-works.com,United States
26748,STACEY SHE,Management,stacey24@adventure-works.com,United States
26749,RAFAEL SUN,Professional,rafael14@adventure-works.com,United States
26750,RANDALL ALVAREZ,Skilled Manual,randall6@adventure-works.com,United States
26751,MALLORY SERRANO,Skilled Manual,mallory3@adventure-works.com,United States
26752,HENRY PEREZ,Skilled Manual,henry22@adventure-works.com,United States
26753,SUMMER PATEL,Skilled Manual,summer3@adventure-works.com,United States
26754,CANDICE ZIMMERMAN,Skilled Manual,candice3@adventure-works.com,United States
26755,BRENDAN JAI,Professional,brendan9@adventure-works.com,United States
26756,BROOKE GRAY,Professional,brooke6@adventure-works.com,United States
26757,EVAN RIVERA,Professional,evan18@adventure-works.com,United States
26758,DAMIEN ZHANG,Professional,damien0@adventure-works.com,United States
26759,HAILEY ALLEN,Professional,hailey62@adventure-works.com,United States
26760,KATHERINE BUTLER,Professional,katherine40@adventure-works.com,United States
26761,TABITHA PRASAD,Skilled Manual,tabitha7@adventure-works.com,United States
26762,RACHAEL PEREZ,Skilled Manual,rachael20@adventure-works.com,United States
26763,GRANT SHEN,Skilled Manual,grant4@adventure-works.com,United States
26764,ALVIN LI,Skilled Manual,alvin4@adventure-works.com,United States
26765,DOMINIQUE CHANDRA,Skilled Manual,dominique2@adventure-works.com,United States
26766,JODI ANDERSEN,Skilled Manual,jodi13@adventure-works.com,United States
26767,ALISHA GOEL,Skilled Manual,alisha44@adventure-works.com,United States
26768,CRISTINA SHEN,Skilled Manual,cristina2@adventure-works.com,United States
26769,HOLLY SAI,Management,holly7@adventure-works.com,United States
26770,KATIE ASHE,Skilled Manual,katie24@adventure-works.com,United States
26774,ARIANNA ROSS,Skilled Manual,arianna4@adventure-works.com,United States
26775,RILEY BRYANT,Skilled Manual,riley15@adventure-works.com,United States
26776,JENNY GUO,Skilled Manual,jenny19@adventure-works.com,United States
26777,ANDREW CLARK,Skilled Manual,andrew26@adventure-works.com,United States
26778,SIERRA PEREZ,Skilled Manual,sierra11@adventure-works.com,United States
26779,ALEXANDRA HENDERSON,Skilled Manual,alexandra28@adventure-works.com,United States
26782,SETH LEWIS,Skilled Manual,seth20@adventure-works.com,United States
26783,JUAN TORRES,Skilled Manual,juan14@adventure-works.com,United States
26784,WALTER TORRES,Skilled Manual,walter5@adventure-works.com,United States
26785,RAUL RAJE,Management,raul11@adventure-works.com,United States
26786,SETH SMITH,Clerical,seth0@adventure-works.com,United States
26787,AUSTIN MOORE,Clerical,austin45@adventure-works.com,United States
26788,DESTINY HOWARD,Skilled Manual,destiny37@adventure-works.com,United States
26789,CHASE MORRIS,Skilled Manual,chase19@adventure-works.com,United States
26790,CHLOE COOK,Clerical,chloe50@adventure-works.com,United States
26791,KELVIN NATH,Clerical,kelvin15@adventure-works.com,United States
26792,CASEY TORRES,Clerical,casey35@adventure-works.com,United States
26793,JESSE NELSON,Skilled Manual,jesse34@adventure-works.com,United States
26794,MICHELE DOMINGUEZ,Skilled Manual,michele46@adventure-works.com,United States
26795,ELIJAH SHAN,Management,elijah5@adventure-works.com,United States
26797,MARSHALL HU,Management,marshall18@adventure-works.com,United States
26798,JEREMIAH GARCIA,Skilled Manual,jeremiah7@adventure-works.com,United States
26799,RYAN RUSSELL,Skilled Manual,ryan23@adventure-works.com,United States
26800,LAUREN LEWIS,Skilled Manual,lauren39@adventure-works.com,United States
26801,WYATT WASHINGTON,Skilled Manual,wyatt63@adventure-works.com,United States
26803,XAVIER BENNETT,Skilled Manual,xavier64@adventure-works.com,United States
26804,TRINITY SANDERS,Skilled Manual,trinity3@adventure-works.com,United States
26805,ALEXANDRIA REED,Skilled Manual,alexandria41@adventure-works.com,United States
26806,CALEB MITCHELL,Skilled Manual,caleb41@adventure-works.com,United States
26807,ANGEL HALL,Skilled Manual,angel43@adventure-works.com,United States
26808,KIMBERLY HOWARD,Skilled Manual,kimberly15@adventure-works.com,United States
26809,JULIA MORGAN,Skilled Manual,julia50@adventure-works.com,United States
26810,MELANIE STEWART,Skilled Manual,melanie46@adventure-works.com,United States
26811,RACHAEL SANCHEZ,Skilled Manual,rachael19@adventure-works.com,United States
26812,JAMES HERNANDEZ,Skilled Manual,james68@adventure-works.com,United States
26813,XAVIER DIAZ,Skilled Manual,xavier62@adventure-works.com,United States
26814,ALEX HERNANDEZ,Professional,alex49@adventure-works.com,United States
26815,ERIN COX,Professional,erin15@adventure-works.com,United States
26816,RONNIE WU,Clerical,ronnie6@adventure-works.com,United States
26817,MELVIN ASHE,Clerical,melvin21@adventure-works.com,United States
26818,EDUARDO COLEMAN,Manual,eduardo50@adventure-works.com,United States
26819,DEVIN MITCHELL,Manual,devin34@adventure-works.com,United States
26820,CAROL NATH,Manual,carol9@adventure-works.com,United States
26821,TAMARA GUO,Manual,tamara7@adventure-works.com,United States
26822,CINDY GONZALEZ,Manual,cindy17@adventure-works.com,United States
26823,KAITLIN RAMAN,Clerical,kaitlin12@adventure-works.com,United States
26824,THERESA BLANCO,Manual,theresa11@adventure-works.com,United States
26826,KENDRA ROMERO,Manual,kendra9@adventure-works.com,United States
26827,RENEE RUBIO,Clerical,renee19@adventure-works.com,United States
26828,STEPHANIE RIVERA,Clerical,stephanie13@adventure-works.com,United States
26829,MORGAN EVANS,Clerical,morgan0@adventure-works.com,United States
26830,LEVI PEREZ,Clerical,levi19@adventure-works.com,United States
26831,DREW RAJE,Clerical,drew15@adventure-works.com,United States
26832,KATE XIE,Skilled Manual,kate2@adventure-works.com,United States
26833,KELVIN RAI,Skilled Manual,kelvin14@adventure-works.com,United States
26834,TERESA ROMERO,Skilled Manual,teresa9@adventure-works.com,United States
26835,KYLE TURNER,Manual,kyle35@adventure-works.com,United States
26836,HECTOR DIAZ,Manual,hector1@adventure-works.com,United States
26837,ALBERT MARTIN,Manual,albert3@adventure-works.com,United States
26838,CASSIE SHAN,Manual,cassie9@adventure-works.com,United States
26839,JEREMY NELSON,Manual,jeremy12@adventure-works.com,United States
26840,ERIC YANG,Manual,eric35@adventure-works.com,United States
26841,ROBERTO JIMÉNEZ,Skilled Manual,roberto5@adventure-works.com,United States
26842,FELICIA ALONSO,Manual,felicia7@adventure-works.com,United States
26843,NOAH GONZALEZ,Manual,noah35@adventure-works.com,United States
26844,ERIN COOPER,Manual,erin13@adventure-works.com,United States
26845,THEODORE ORTEGA,Manual,theodore23@adventure-works.com,United States
26846,DUSTIN KUMAR,Manual,dustin7@adventure-works.com,United States
26847,BRENT YANG,Manual,brent4@adventure-works.com,United States
26848,ALISHA RAI,Manual,alisha42@adventure-works.com,United States
26849,BILLY MARTIN,Manual,billy1@adventure-works.com,United States
26850,TERRY LUO,Manual,terry9@adventure-works.com,United States
26851,DIANE ALVAREZ,Manual,diane9@adventure-works.com,United States
26852,KAREN SHE,Manual,karen32@adventure-works.com,United States
26853,SHANE RANA,Manual,shane14@adventure-works.com,United States
26854,JONATHAN HAYES,Professional,jonathan22@adventure-works.com,United States
26855,CARLA FERNANDEZ,Professional,carla18@adventure-works.com,United States
26856,JESSICA BROOKS,Clerical,jessica22@adventure-works.com,United States
26857,WILLIE ANAND,Clerical,willie41@adventure-works.com,United States
26858,SAMUEL LOPEZ,Skilled Manual,samuel51@adventure-works.com,United States
26859,DARRELL PAL,Clerical,darrell20@adventure-works.com,United States
26860,OLIVIA MILLER,Skilled Manual,olivia5@adventure-works.com,United States
26861,BRUCE GUTIERREZ,Clerical,bruce32@adventure-works.com,United States
26862,TINA VANCE,Clerical,tina5@adventure-works.com,United States
26863,ALVIN CHEN,Manual,alvin3@adventure-works.com,United States
26864,CHRISTINE SUTTON,Clerical,christine2@adventure-works.com,United States
26865,TABITHA MARTINEZ,Clerical,tabitha14@adventure-works.com,United States
26866,JADA ALLEN,Clerical,jada27@adventure-works.com,United States
26867,DANNY ROMERO,Skilled Manual,danny10@adventure-works.com,United States
26868,LYDIA RAMAN,Skilled Manual,lydia11@adventure-works.com,United States
26870,JILL GILL,Skilled Manual,jill21@adventure-works.com,United States
26871,JUSTIN CHEN,Clerical,justin22@adventure-works.com,United States
26872,WYATT HUGHES,Clerical,wyatt61@adventure-works.com,United States
26873,ANN SURI,Clerical,ann5@adventure-works.com,United States
26874,JORGE ZHANG,Clerical,jorge1@adventure-works.com,United States
26875,BOBBY PEREZ,Clerical,bobby13@adventure-works.com,United States
26876,HOLLY LOPEZ,Clerical,holly16@adventure-works.com,United States
26877,DAMIEN NARA,Clerical,damien33@adventure-works.com,United States
26878,MADELINE ROBERTS,Manual,madeline3@adventure-works.com,United States
26879,SHANNON LIN,Manual,shannon8@adventure-works.com,United States
26880,HEATHER XU,Manual,heather11@adventure-works.com,United States
26881,REGINA FERNANDEZ,Manual,regina15@adventure-works.com,United States
26882,MAYRA SANCHEZ,Manual,mayra19@adventure-works.com,United States
26883,SHELBY BRADLEY,Manual,shelby14@adventure-works.com,United States
26884,PAIGE JAMES,Clerical,paige31@adventure-works.com,United States
26885,VICTOR MARTIN,Clerical,victor1@adventure-works.com,United States
26886,JASMINE ROBINSON,Clerical,jasmine15@adventure-works.com,United States
26887,JANELLE RODRIGUEZ,Manual,janelle16@adventure-works.com,United States
26888,BRUCE FERNANDEZ,Manual,bruce15@adventure-works.com,United States
26889,NATASHA TORRES,Manual,natasha11@adventure-works.com,United States
26890,BRYAN ROGERS,Skilled Manual,bryan20@adventure-works.com,United States
26891,ARTURO ZHANG,Skilled Manual,arturo0@adventure-works.com,United States
26893,SHARON DENG,Skilled Manual,sharon7@adventure-works.com,United States
26894,LINDSEY GOEL,Manual,lindsey19@adventure-works.com,United States
26895,CHRISTINE SHAN,Manual,christine5@adventure-works.com,United States
26896,MICHELE MALHOTRA,Clerical,michele60@adventure-works.com,United States
26897,KATRINA XIE,Clerical,katrina2@adventure-works.com,United States
26898,ASHLEY SIMMONS,Manual,ashley42@adventure-works.com,United States
26899,RACHAEL VANCE,Manual,rachael4@adventure-works.com,United States
26900,ROSA SUN,Manual,rosa13@adventure-works.com,United States
26901,LOUIS NARA,Clerical,louis32@adventure-works.com,United States
26902,CLIFFORD MEHTA,Clerical,clifford12@adventure-works.com,United States
26903,RAFAEL LUO,Clerical,rafael29@adventure-works.com,United States
26904,JUDITH PARKER,Clerical,judith3@adventure-works.com,United States
26905,KARI SERRANO,Manual,kari37@adventure-works.com,United States
26906,DARRELL RAI,Manual,darrell6@adventure-works.com,United States
26907,DANA TORRES,Manual,dana4@adventure-works.com,United States
26908,GLENN ZHENG,Clerical,glenn20@adventure-works.com,United States
26909,CHRISTINE NATH,Clerical,christine13@adventure-works.com,United States
26910,KRISTINA KOVAR,Clerical,kristina4@adventure-works.com,United States
26911,KRISTI GOMEZ,Clerical,kristi41@adventure-works.com,United States
26912,DENISE RODRIGUEZ,Clerical,denise20@adventure-works.com,United States
26913,HAROLD LOPEZ,Clerical,harold14@adventure-works.com,United States
26914,CINDY PRASAD,Clerical,cindy9@adventure-works.com,United States
26915,PETER KUMAR,Clerical,peter14@adventure-works.com,United States
26916,MACKENZIE KING,Manual,mackenzie40@adventure-works.com,United States
26917,ROBERTO DOMINGUEZ,Manual,roberto13@adventure-works.com,United States
26918,KRISTA HERNANDEZ,Manual,krista4@adventure-works.com,United States
26919,RAMON HE,Manual,ramon16@adventure-works.com,United States
26920,JON CHEN,Clerical,jon21@adventure-works.com,United States
26921,CYNTHIA WEBER,Clerical,cynthia8@adventure-works.com,United States
26922,TREVOR POWELL,Manual,trevor8@adventure-works.com,United States
26923,KRYSTAL YE,Clerical,krystal9@adventure-works.com,United States
26924,ERICA ZENG,Manual,erica21@adventure-works.com,United States
26926,SERGIO MEHTA,Manual,sergio14@adventure-works.com,United States
26927,JILL DOMINGUEZ,Manual,jill20@adventure-works.com,United States
26928,ROGER NARA,Clerical,roger44@adventure-works.com,United States
26929,MAURICE PAL,Clerical,maurice13@adventure-works.com,United States
26930,SHARON ANDERSEN,Clerical,sharon18@adventure-works.com,United States
26931,EDWARD LOPEZ,Clerical,edward4@adventure-works.com,United States
26932,KRISTINA RAMAN,Clerical,kristina12@adventure-works.com,United States
26933,JESSIE SANZ,Manual,jessie39@adventure-works.com,United States
26934,KELLI CHANDER,Clerical,kelli39@adventure-works.com,United States
26935,GABRIEL BUTLER,Manual,gabriel11@adventure-works.com,United States
26936,JACLYN HE,Manual,jaclyn20@adventure-works.com,United States
26937,AUDREY NAVARRO,Manual,audrey11@adventure-works.com,United States
26938,MAURICE SHEN,Clerical,maurice2@adventure-works.com,United States
26939,CRAIG DIAZ,Manual,craig5@adventure-works.com,United States
26940,FRANKLIN TANG,Clerical,franklin22@adventure-works.com,United States
26941,GERALD VAZQUEZ,Clerical,gerald23@adventure-works.com,United States
26942,TANYA ALONSO,Clerical,tanya4@adventure-works.com,United States
26943,ASHLEE XIE,Manual,ashlee10@adventure-works.com,United States
26944,DREW NARA,Manual,drew18@adventure-works.com,United States
26945,KATELYN HILL,Manual,katelyn36@adventure-works.com,United States
26946,ANDRE MADAN,Manual,andre7@adventure-works.com,United States
26947,SUZANNE MA,Manual,suzanne17@adventure-works.com,United States
26948,ABBY GARCIA,Manual,abby12@adventure-works.com,United States
26949,LINDSEY CHANDER,Manual,lindsey17@adventure-works.com,United States
26950,DOMINIC SURI,Manual,dominic1@adventure-works.com,United States
26951,TRISHA HU,Manual,trisha15@adventure-works.com,United States
26952,MIRCEA SINGER,Clerical,mircea0@adventure-works.com,United States
26953,ROY RUBIO,Clerical,roy41@adventure-works.com,United States
26954,GERALD TORRES,Clerical,gerald20@adventure-works.com,United States
26955,CARLOS COOK,Clerical,carlos24@adventure-works.com,United States
26956,KRISTIN PAL,Manual,kristin13@adventure-works.com,United States
26957,KRISTINA SAI,Clerical,kristina6@adventure-works.com,United States
26958,JERRY XU,Clerical,jerry5@adventure-works.com,United States
26959,ALISHA NARA,Skilled Manual,alisha41@adventure-works.com,United States
26960,JOSE THOMAS,Manual,jose72@adventure-works.com,United States
26961,CARLY CHANDER,Manual,carly14@adventure-works.com,United States
26962,FRANCIS MORENO,Manual,francis4@adventure-works.com,United States
26963,MEREDITH ARUN,Manual,meredith5@adventure-works.com,United States
26964,KELLI TANG,Manual,kelli27@adventure-works.com,United States
26965,JORDAN NELSON,Clerical,jordan38@adventure-works.com,United States
26966,CEDRIC ZHANG,Clerical,cedric0@adventure-works.com,United States
26967,EDWIN LI,Professional,edwin3@adventure-works.com,United States
26968,HENRY SANCHEZ,Professional,henry21@adventure-works.com,United States
26969,CEDRIC HU,Manual,cedric20@adventure-works.com,United States
26970,KARA RAI,Manual,kara15@adventure-works.com,United States
26971,DOUGLAS MADAN,Manual,douglas11@adventure-works.com,United States
26972,KRISTOPHER SARA,Manual,kristopher9@adventure-works.com,United States
26973,ALBERTO ROWE,Manual,alberto20@adventure-works.com,United States
26974,PHILIP SUAREZ,Manual,philip18@adventure-works.com,United States
26975,JANET WARD,Clerical,janet29@adventure-works.com,United States
26976,ERIK SERRANO,Manual,erik17@adventure-works.com,United States
26977,BARRY MADAN,Manual,barry8@adventure-works.com,United States
26978,CASSIE SHARMA,Skilled Manual,cassie8@adventure-works.com,United States
26979,CHRISTY JAI,Skilled Manual,christy28@adventure-works.com,United States
26980,MARC SUAREZ,Manual,marc23@adventure-works.com,United States
26981,AUDREY SUAREZ,Manual,audrey21@adventure-works.com,United States
26982,JOSE MUÑOZ,Manual,jose35@adventure-works.com,United States
26983,ADRIANA VANCE,Skilled Manual,adriana4@adventure-works.com,United States
26984,MANUEL PRASAD,Skilled Manual,manuel8@adventure-works.com,United States
26985,JÉSUS DIAZ,Skilled Manual,jésus3@adventure-works.com,United States
26986,RILEY WATSON,Skilled Manual,riley20@adventure-works.com,United States
26987,ROY LOPEZ,Skilled Manual,roy17@adventure-works.com,United States
26988,BRANDY SRINI,Skilled Manual,brandy4@adventure-works.com,United States
26989,MASON CAMPBELL,Manual,mason27@adventure-works.com,United States
26990,DARREN PATEL,Manual,darren5@adventure-works.com,United States
26991,RODNEY ORTEGA,Manual,rodney16@adventure-works.com,United States
26992,BRAD ANDERSEN,Manual,brad13@adventure-works.com,United States
26993,JULIO GILL,Manual,julio14@adventure-works.com,United States
26994,ERIKA TORRES,Skilled Manual,erika9@adventure-works.com,United States
26995,CALEB WASHINGTON,Skilled Manual,caleb10@adventure-works.com,United States
26996,NATASHA OLIVER,Clerical,natasha22@adventure-works.com,United States
26997,KATIE BECKER,Clerical,katie23@adventure-works.com,United States
26998,FERNANDO PERRY,Manual,fernando51@adventure-works.com,United States
26999,SAMUEL BROWN,Manual,samuel62@adventure-works.com,United States
27000,BRANDI DOMINGUEZ,Manual,brandi12@adventure-works.com,United States
27001,CARLA KAPOOR,Manual,carla4@adventure-works.com,United States
27002,KELVIN SHE,Manual,kelvin42@adventure-works.com,United States
27003,ROGER JAI,Manual,roger38@adventure-works.com,United States
27004,PHILIP MORENO,Manual,philip6@adventure-works.com,United States
27005,SUSAN LIN,Manual,susan17@adventure-works.com,United States
27006,SHANE MADAN,Manual,shane11@adventure-works.com,United States
27007,JOE GONZALEZ,Clerical,joe21@adventure-works.com,United States
27008,OSCAR BLUE,Clerical,oscar11@adventure-works.com,United States
27009,ERICA LU,Clerical,erica11@adventure-works.com,United States
27010,JORDYN PATTERSON,Clerical,jordyn10@adventure-works.com,United States
